payment_type,datetime,transaction_id,transaction_success,failure_reason
Wallet,2021-04-13 10:28:11,170805,Y,
Wallet,2021-01-13 15:08:55,796607,N,Insifficient funds
Electronic,2021-09-16 19:12:25,178257,N,Gateway error
Wallet,2021-09-23 09:31:11,499247,Y,
Electronic,2021-11-20 14:25:06,844619,N,Gateway error
Wallet,2021-03-22 13:24:40,582368,Y,
Electronic,2021-04-21 08:14:48,184751,N,Authentication error
Wallet,2021-04-11 18:22:09,780930,Y,
Wallet,2021-03-11 14:40:25,949569,N,Gateway error
Card,2021-12-22 20:22:31,750017,Y,
Electronic,2021-08-25 09:40:58,219099,N,Authentication error
Wallet,2021-04-18 09:28:24,329263,N,Authentication error
Wallet,2021-05-04 17:59:32,999124,N,Gateway error
Electronic,2021-03-27 09:01:14,721250,Y,
Card,2021-07-16 18:39:33,11783,N,Gateway error
Card,2021-05-26 16:40:17,798406,N,Gateway error
Card,2021-02-23 15:11:12,976759,Y,
Wallet,2021-05-19 16:42:47,483861,N,Gateway error
Electronic,2021-07-26 19:08:00,16459,N,Gateway error
Electronic,2021-07-02 18:37:50,289145,N,Gateway error
Electronic,2021-09-16 14:12:54,442656,Y,
Wallet,2021-09-29 13:39:32,47764,N,Insifficient funds
Wallet,2021-05-14 16:51:24,638652,N,Gateway error
Card,2021-11-12 18:33:01,543499,Y,
Wallet,2021-05-28 10:24:56,774244,N,Authentication error
Card,2021-05-30 18:43:26,391738,N,Declined by merchant
Wallet,2021-08-05 20:46:44,609634,N,Authentication error
Electronic,2021-08-08 08:02:17,860204,Y,
Wallet,2021-04-24 14:54:00,794521,Y,
Wallet,2021-04-27 19:49:29,618551,N,Insifficient funds
Card,2021-10-12 08:02:09,145222,N,Insufficient funds
Card,2021-12-03 20:29:19,947213,Y,
Card,2021-04-07 15:09:59,518783,Y,
Wallet,2021-01-08 11:03:59,162430,N,Insifficient funds
Card,2021-04-04 19:29:15,745843,N,Gateway error
Wallet,2021-11-15 09:40:44,245971,N,Gateway error
Wallet,2021-01-02 12:50:41,291374,N,Insifficient funds
Card,2021-09-05 20:31:27,779441,Y,
Wallet,2021-01-15 11:48:50,676680,Y,
Card,2021-02-04 15:49:06,192170,N,Insufficient funds
Card,2021-01-02 11:03:26,451818,Y,
Electronic,2021-05-15 10:27:47,802630,Y,
Card,2021-06-23 08:35:56,159174,N,Declined by merchant
Electronic,2021-03-02 08:53:07,221083,N,Authentication error
Electronic,2021-03-10 11:05:34,114078,Y,
Card,2021-08-21 14:08:36,494684,N,Gateway error
Wallet,2021-10-17 16:00:56,204232,N,Authentication error
Electronic,2021-03-02 11:52:21,113123,N,Gateway error
Wallet,2021-07-07 12:18:03,276900,N,Authentication error
Electronic,2021-03-06 09:30:10,544604,N,Gateway error
Card,2021-11-06 09:01:03,954474,Y,
Wallet,2021-10-30 14:50:58,662317,N,Gateway error
Card,2021-02-05 08:43:00,779410,Y,
Wallet,2021-06-20 19:48:01,126497,N,Authentication error
Electronic,2021-11-10 10:58:33,407605,N,Gateway error
Card,2021-06-30 08:05:49,689652,Y,
Card,2021-11-22 09:50:44,624110,Y,
Card,2021-04-01 18:02:44,462823,N,CVV
Card,2021-02-09 20:32:26,351069,Y,
Electronic,2021-12-22 09:55:12,977100,N,Gateway error
Electronic,2021-06-11 20:50:52,656648,Y,
Wallet,2021-10-02 08:15:45,459737,N,Insifficient funds
Electronic,2021-12-16 15:22:02,310977,N,Authentication error
Wallet,2021-03-01 09:24:40,820261,Y,
Wallet,2021-03-02 09:22:40,14403,N,Gateway error
Electronic,2021-01-08 10:45:20,169480,Y,
Electronic,2021-09-13 09:16:58,626786,Y,
Card,2021-04-30 15:54:03,9098,N,Insufficient funds
Wallet,2021-02-21 20:57:18,142336,Y,
Electronic,2021-03-29 15:24:52,371398,N,Authentication error
Wallet,2021-06-07 12:56:55,685770,Y,
Card,2021-01-02 19:06:47,691318,Y,
Wallet,2021-10-10 10:57:10,825688,N,Gateway error
Electronic,2021-09-11 12:32:16,861102,N,Authentication error
Electronic,2021-01-11 11:24:50,934623,Y,
Wallet,2021-07-02 11:54:25,205487,Y,
Card,2021-11-14 15:55:26,390121,Y,
Wallet,2021-06-08 11:13:34,525752,Y,
Electronic,2021-10-04 12:05:11,610810,Y,
Wallet,2021-08-15 11:27:01,642102,N,Gateway error
Card,2021-07-03 13:45:33,915556,N,Insufficient funds
Wallet,2021-08-30 15:49:34,947014,Y,
Electronic,2021-06-28 12:28:08,269874,N,Gateway error
Electronic,2021-05-23 16:59:37,968839,Y,
Wallet,2021-06-09 08:51:47,41024,Y,
Card,2021-08-04 10:29:06,139895,N,Insufficient funds
Electronic,2021-01-08 17:52:55,579440,N,Authentication error
Wallet,2021-02-26 13:00:21,662379,N,Authentication error
Card,2021-11-10 10:42:14,625349,N,Declined by merchant
Card,2021-11-17 13:24:42,116078,Y,
Card,2021-11-30 11:14:23,785135,N,CVV
Electronic,2021-03-27 09:11:20,795991,Y,
Card,2021-07-29 17:47:18,426949,Y,
Electronic,2021-03-13 20:57:21,387677,N,Authentication error
Card,2021-01-17 12:10:15,308357,Y,
Card,2021-08-06 18:49:20,98117,N,Gateway error
Wallet,2021-11-02 14:34:01,826686,Y,
Wallet,2021-11-18 19:44:50,710741,Y,
Electronic,2021-01-30 19:58:23,508666,Y,
Electronic,2021-02-23 15:54:15,286883,Y,
Wallet,2021-08-24 17:15:31,164315,Y,
Electronic,2021-09-05 11:45:18,255285,N,Authentication error
Card,2021-05-08 18:15:20,499869,N,Declined by merchant
Electronic,2021-11-12 19:32:44,646715,Y,
Electronic,2021-08-11 18:20:42,56866,N,Gateway error
Wallet,2021-10-15 14:21:02,47778,N,Insifficient funds
Wallet,2021-08-20 15:34:27,194790,Y,
Card,2021-01-13 16:16:55,903185,Y,
Card,2021-11-19 19:21:57,915594,Y,
Wallet,2021-06-06 09:06:45,325012,Y,
Card,2021-07-24 16:55:58,98604,Y,
Card,2021-11-06 12:40:14,317866,Y,
Card,2021-10-08 11:49:08,68153,N,CVV
Card,2021-08-02 20:23:14,970525,Y,
Card,2021-09-18 19:19:45,632007,N,Declined by merchant
Wallet,2021-12-15 16:37:20,879142,Y,
Card,2021-05-29 18:10:05,686071,Y,
Wallet,2021-04-22 20:53:22,889779,N,Insifficient funds
Wallet,2021-12-15 10:16:20,308813,N,Gateway error
Wallet,2021-12-08 16:53:23,772069,Y,
Card,2021-07-22 20:31:39,713823,Y,
Card,2021-09-15 10:18:45,225443,N,Declined by merchant
Wallet,2021-03-18 11:44:16,627506,Y,
Electronic,2021-06-07 20:37:00,137206,Y,
Card,2021-06-02 11:52:03,601621,N,CVV
Electronic,2021-11-23 10:45:38,876594,Y,
Wallet,2021-01-29 12:26:00,289002,Y,
Electronic,2021-09-05 18:12:53,303211,N,Gateway error
Card,2021-06-06 15:26:52,557254,N,Declined by merchant
Card,2021-03-16 17:26:38,411004,Y,
Electronic,2021-11-13 09:07:35,907663,N,Gateway error
Card,2021-05-25 18:30:32,999294,Y,
Electronic,2021-05-07 11:23:30,404039,Y,
Wallet,2021-03-06 18:50:38,109629,N,Authentication error
Card,2021-01-12 17:11:58,765495,Y,
Electronic,2021-08-08 10:07:15,783250,N,Authentication error
Card,2021-03-24 17:39:50,155800,N,Gateway error
Card,2021-08-14 17:21:05,154274,N,Declined by merchant
Wallet,2021-12-22 11:14:18,135237,N,Insifficient funds
Card,2021-01-13 20:00:46,76776,N,CVV
Electronic,2021-03-06 10:30:21,587312,N,Gateway error
Electronic,2021-12-16 13:32:54,939172,N,Gateway error
Card,2021-12-12 09:06:19,771237,N,Insufficient funds
Card,2021-12-13 10:11:38,997325,Y,
Electronic,2021-05-25 10:42:20,60311,Y,
Wallet,2021-01-10 11:06:39,595104,N,Gateway error
Wallet,2021-09-25 17:59:49,570501,Y,
Electronic,2021-01-05 19:00:25,358249,N,Authentication error
Wallet,2021-06-30 19:59:15,75072,N,Gateway error
Electronic,2021-09-07 13:43:26,850196,Y,
Electronic,2021-09-15 11:59:58,46589,N,Gateway error
Wallet,2021-05-11 16:35:26,714880,Y,
Electronic,2021-07-04 12:35:18,735785,Y,
Electronic,2021-03-26 15:08:26,876952,Y,
Electronic,2021-10-06 18:44:49,687688,N,Authentication error
Electronic,2021-08-19 09:09:23,213442,N,Gateway error
Electronic,2021-08-29 14:08:41,945937,Y,
Electronic,2021-03-26 10:21:49,470490,Y,
Card,2021-07-05 18:10:31,136611,Y,
Electronic,2021-07-19 14:04:45,601156,Y,
Wallet,2021-12-26 12:46:27,851977,Y,
Electronic,2021-10-12 13:19:49,74849,N,Authentication error
Card,2021-12-10 08:03:33,352181,Y,
Electronic,2021-01-23 19:05:00,458465,Y,
Electronic,2021-07-27 17:37:51,849758,Y,
Wallet,2021-04-28 12:56:28,941845,Y,
Electronic,2021-09-20 14:53:41,605490,Y,
Wallet,2021-01-05 15:03:06,1531,N,Authentication error
Electronic,2021-10-10 11:49:31,933112,N,Authentication error
Electronic,2021-08-16 15:57:33,830299,Y,
Card,2021-03-15 19:44:51,132427,N,Declined by merchant
Wallet,2021-03-25 10:19:09,714316,N,Insifficient funds
Electronic,2021-08-21 20:04:17,955479,N,Gateway error
Wallet,2021-01-07 14:49:29,586679,Y,
Electronic,2021-04-07 17:10:14,698495,Y,
Card,2021-10-15 10:40:48,242126,Y,
Wallet,2021-09-29 12:40:04,702012,N,Gateway error
Wallet,2021-11-01 15:22:27,434658,N,Insifficient funds
Card,2021-10-19 12:46:17,233061,N,Insufficient funds
Electronic,2021-07-03 13:05:55,921314,Y,
Wallet,2021-02-17 20:32:52,145344,N,Insifficient funds
Card,2021-07-10 19:08:58,741726,N,Insufficient funds
Electronic,2021-02-17 15:37:43,516342,Y,
Wallet,2021-09-07 20:40:10,736210,Y,
Wallet,2021-12-25 15:43:38,52223,N,Insifficient funds
Card,2021-01-22 12:19:20,332171,N,Insufficient funds
Card,2021-08-16 11:18:13,935926,N,Insufficient funds
Electronic,2021-02-18 14:42:36,987034,Y,
Wallet,2021-05-09 14:45:13,678322,N,Insifficient funds
Card,2021-01-14 20:24:11,706073,N,Gateway error
Card,2021-02-23 13:27:43,83862,Y,
Electronic,2021-02-21 15:16:57,12077,Y,
Card,2021-09-17 20:12:21,864918,N,Gateway error
Electronic,2021-01-20 18:23:15,769226,N,Authentication error
Electronic,2021-04-20 12:33:33,374056,Y,
Electronic,2021-09-02 17:35:46,745878,N,Authentication error
Electronic,2021-06-26 14:14:56,519644,N,Gateway error
Wallet,2021-04-21 12:11:14,802693,N,Gateway error
Electronic,2021-02-05 08:27:37,658919,Y,
Card,2021-03-03 19:13:32,744683,Y,
Electronic,2021-02-17 18:59:43,164204,N,Gateway error
Wallet,2021-11-22 15:17:59,832074,Y,
Card,2021-04-28 12:39:18,236343,N,Insufficient funds
Wallet,2021-06-19 11:29:14,47711,N,Insifficient funds
Card,2021-01-04 17:01:45,171668,N,Declined by merchant
Wallet,2021-06-12 09:08:55,964624,N,Insifficient funds
Electronic,2021-01-08 14:47:06,488102,Y,
Electronic,2021-08-09 17:47:14,306358,Y,
Card,2021-03-10 16:52:06,968851,Y,
Card,2021-12-20 20:37:12,29532,N,CVV
Wallet,2021-02-18 14:30:28,41628,N,Insifficient funds
Card,2021-02-13 09:21:29,285632,N,CVV
Card,2021-11-29 10:59:28,30596,Y,
Card,2021-01-26 08:12:09,120119,Y,
Card,2021-07-20 08:18:57,392776,N,CVV
Card,2021-01-20 11:52:25,396055,N,Insufficient funds
Card,2021-07-04 15:53:24,117667,N,Insufficient funds
Wallet,2021-02-13 08:15:44,946813,N,Authentication error
Card,2021-03-17 17:16:19,215325,Y,
Card,2021-06-06 13:39:19,358652,N,Declined by merchant
Electronic,2021-11-01 13:32:36,407738,N,Authentication error
Electronic,2021-10-30 09:01:14,45185,Y,
Electronic,2021-11-14 08:48:29,152088,N,Gateway error
Electronic,2021-04-16 18:53:01,904914,N,Authentication error
Wallet,2021-11-25 17:47:39,504419,N,Insifficient funds
Electronic,2021-10-08 11:58:53,758431,N,Authentication error
Electronic,2021-07-27 10:37:03,210282,N,Authentication error
Wallet,2021-02-26 13:28:18,489243,Y,
Electronic,2021-03-02 10:25:12,442502,Y,
Wallet,2021-08-20 16:54:35,304365,N,Insifficient funds
Wallet,2021-01-24 15:28:39,410939,N,Gateway error
Card,2021-05-30 14:55:55,747380,Y,
Electronic,2021-12-08 12:03:54,458453,Y,
Electronic,2021-08-27 12:43:54,420340,Y,
Electronic,2021-02-27 09:29:38,67732,Y,
Card,2021-12-13 14:37:30,240533,N,Gateway error
Wallet,2021-07-08 15:22:20,616609,N,Authentication error
Wallet,2021-05-09 20:13:38,243255,N,Insifficient funds
Wallet,2021-07-27 13:25:37,942393,N,Insifficient funds
Electronic,2021-02-08 16:19:13,767971,Y,
Electronic,2021-05-21 10:35:45,852545,N,Gateway error
Wallet,2021-08-28 17:13:25,630798,N,Insifficient funds
Card,2021-06-14 12:59:54,89269,N,CVV
Electronic,2021-11-16 12:16:14,419041,N,Authentication error
Electronic,2021-12-08 16:20:50,111103,N,Authentication error
Card,2021-11-15 08:36:30,28699,Y,
Wallet,2021-11-06 16:37:37,881549,N,Gateway error
Wallet,2021-01-29 19:31:24,795886,N,Gateway error
Wallet,2021-03-04 08:13:05,992894,N,Insifficient funds
Wallet,2021-04-04 12:06:08,522604,Y,
Electronic,2021-07-17 12:48:12,251453,Y,
Card,2021-05-29 16:57:19,608582,Y,
Electronic,2021-01-09 12:09:27,934598,N,Gateway error
Card,2021-03-13 15:27:10,194797,Y,
Wallet,2021-04-07 13:01:42,158925,Y,
Card,2021-07-26 10:53:00,397572,N,Gateway error
Electronic,2021-04-24 18:37:33,911290,N,Gateway error
Electronic,2021-11-01 18:22:43,625296,Y,
Wallet,2021-03-24 13:39:09,312046,N,Authentication error
Wallet,2021-01-11 12:03:28,70067,N,Gateway error
Card,2021-03-22 17:21:09,480560,N,Gateway error
Wallet,2021-07-11 10:04:08,930443,Y,
Electronic,2021-04-30 10:23:32,612944,N,Authentication error
Wallet,2021-04-24 13:54:55,123947,N,Insifficient funds
Electronic,2021-07-08 20:37:20,293806,N,Gateway error
Wallet,2021-08-22 10:07:21,77605,N,Gateway error
Card,2021-10-18 13:30:15,738315,Y,
Card,2021-08-14 19:25:21,63820,Y,
Card,2021-06-23 11:02:13,461729,N,Gateway error
Card,2021-01-06 13:45:22,848276,N,Declined by merchant
Card,2021-02-17 12:00:18,858280,N,Gateway error
Card,2021-07-20 13:35:35,358017,Y,
Card,2021-10-12 20:52:29,664458,Y,
Electronic,2021-02-03 17:43:58,819070,N,Gateway error
Wallet,2021-11-12 13:18:59,894076,Y,
Card,2021-08-21 12:56:32,776437,Y,
Card,2021-08-29 08:30:10,624446,N,Gateway error
Card,2021-02-23 13:58:55,981983,N,CVV
Electronic,2021-11-27 11:16:48,15262,N,Gateway error
Wallet,2021-05-30 19:13:42,600206,N,Gateway error
Card,2021-01-10 16:57:14,674452,Y,
Card,2021-12-26 16:54:36,879387,N,Declined by merchant
Wallet,2021-03-12 20:09:51,437537,Y,
Card,2021-02-12 13:36:27,649250,Y,
Wallet,2021-10-09 17:58:43,814757,N,Gateway error
Electronic,2021-01-03 14:22:10,469195,N,Authentication error
Electronic,2021-10-08 12:04:12,584305,Y,
Electronic,2021-09-20 12:49:20,483529,N,Authentication error
Wallet,2021-06-27 13:00:00,942212,N,Insifficient funds
Electronic,2021-08-14 14:13:29,203960,Y,
Card,2021-07-08 13:51:17,463925,N,CVV
Electronic,2021-12-01 09:38:55,268854,Y,
Electronic,2021-04-17 18:17:18,13049,Y,
Card,2021-11-26 14:55:03,249481,N,Gateway error
Wallet,2021-04-29 19:00:40,467517,N,Gateway error
Electronic,2021-08-19 18:29:05,822319,N,Gateway error
Wallet,2021-09-22 13:20:11,975624,N,Gateway error
Wallet,2021-04-18 15:25:44,49216,N,Insifficient funds
Electronic,2021-06-07 13:14:39,468828,Y,
Card,2021-09-11 09:07:07,658012,N,CVV
Wallet,2021-12-01 10:39:32,750362,N,Insifficient funds
Electronic,2021-10-28 17:32:07,138836,N,Gateway error
Wallet,2021-06-12 20:56:03,379310,Y,
Wallet,2021-04-22 10:31:28,483278,N,Authentication error
Wallet,2021-06-08 15:23:15,634936,Y,
Wallet,2021-11-11 20:23:58,252045,Y,
Electronic,2021-05-02 19:57:23,995547,N,Authentication error
Wallet,2021-06-04 18:02:51,343974,Y,
Wallet,2021-12-11 20:55:03,966825,Y,
Electronic,2021-03-09 10:05:09,703470,N,Authentication error
Wallet,2021-08-04 19:37:08,608406,Y,
Electronic,2021-07-24 16:29:02,724082,N,Authentication error
Electronic,2021-07-24 19:02:20,209654,Y,
Electronic,2021-08-03 17:34:09,955794,Y,
Wallet,2021-10-25 19:41:21,319745,N,Insifficient funds
Wallet,2021-01-12 12:39:23,474902,Y,
Wallet,2021-03-02 19:09:05,922195,N,Gateway error
Wallet,2021-08-26 18:07:22,402822,Y,
Card,2021-03-08 11:32:57,650357,N,Insufficient funds
Card,2021-10-01 14:03:39,294601,N,Gateway error
Card,2021-04-27 08:07:29,592933,N,CVV
Card,2021-10-05 10:37:33,663171,N,Gateway error
Card,2021-04-19 19:18:10,363053,N,Declined by merchant
Card,2021-06-15 14:09:40,857501,Y,
Wallet,2021-05-08 08:29:46,766683,Y,
Electronic,2021-10-30 16:29:49,577106,N,Gateway error
Electronic,2021-08-08 18:41:29,924370,N,Gateway error
Wallet,2021-04-25 16:06:15,828774,Y,
Card,2021-08-06 10:00:56,483574,Y,
Wallet,2021-07-25 19:38:58,263894,N,Authentication error
Electronic,2021-01-21 08:04:18,347571,Y,
Card,2021-07-25 14:05:43,301867,Y,
Card,2021-02-27 13:46:13,427290,N,Declined by merchant
Electronic,2021-01-15 19:54:00,726424,N,Gateway error
Electronic,2021-04-27 11:29:27,171205,N,Gateway error
Wallet,2021-12-12 11:05:32,92996,N,Gateway error
Wallet,2021-01-20 18:13:43,681114,Y,
Wallet,2021-02-11 12:15:04,781570,Y,
Electronic,2021-05-25 09:07:51,700980,Y,
Card,2021-09-16 11:10:55,688951,N,Insufficient funds
Card,2021-07-30 10:12:34,522260,Y,
Wallet,2021-11-11 18:12:00,683319,Y,
Wallet,2021-12-26 14:06:06,875028,N,Insifficient funds
Wallet,2021-06-21 09:31:06,672059,Y,
Electronic,2021-10-10 11:48:00,42558,Y,
Electronic,2021-01-09 10:38:39,297934,N,Authentication error
Wallet,2021-02-10 11:18:20,439021,Y,
Wallet,2021-11-10 17:19:18,270563,N,Gateway error
Card,2021-10-14 15:46:51,216360,Y,
Card,2021-05-07 17:18:59,902880,N,CVV
Card,2021-04-19 18:47:21,808833,N,CVV
Wallet,2021-05-04 20:14:48,320853,Y,
Card,2021-02-22 16:46:29,961864,N,Declined by merchant
Wallet,2021-06-06 19:49:00,313651,Y,
Electronic,2021-03-21 19:37:43,655038,Y,
Electronic,2021-06-25 09:22:07,359097,N,Gateway error
Wallet,2021-04-22 08:30:05,834198,N,Gateway error
Card,2021-09-06 18:11:09,74701,Y,
Wallet,2021-10-02 15:57:28,424744,N,Gateway error
Wallet,2021-08-03 15:13:19,232605,N,Gateway error
Wallet,2021-11-17 15:29:27,798114,Y,
Electronic,2021-01-10 17:35:20,830594,N,Authentication error
Electronic,2021-02-05 12:30:43,502147,Y,
Electronic,2021-05-17 16:46:39,375689,N,Gateway error
Wallet,2021-12-17 19:57:51,131789,N,Authentication error
Electronic,2021-02-27 10:42:33,199401,Y,
Card,2021-09-04 08:12:03,74287,Y,
Card,2021-12-20 14:35:27,442860,N,Insufficient funds
Wallet,2021-10-12 16:32:24,902544,Y,
Electronic,2021-03-07 17:11:59,145780,N,Authentication error
Card,2021-07-18 16:44:06,944547,Y,
Wallet,2021-04-08 16:05:41,305271,Y,
Electronic,2021-02-28 08:58:05,287202,N,Authentication error
Electronic,2021-10-20 13:39:08,231968,Y,
Card,2021-01-20 15:40:35,757803,Y,
Card,2021-01-27 10:00:57,75283,N,Insufficient funds
Wallet,2021-02-04 17:05:38,78033,Y,
Wallet,2021-04-01 15:29:36,271577,N,Insifficient funds
Electronic,2021-01-17 12:19:40,163103,Y,
Card,2021-02-28 15:24:39,487223,Y,
Card,2021-10-18 17:13:19,278535,N,CVV
Card,2021-04-18 12:23:50,432867,Y,
Electronic,2021-02-23 16:05:26,639248,N,Authentication error
Electronic,2021-09-24 11:36:51,326651,N,Authentication error
Card,2021-06-03 19:46:45,399499,Y,
Card,2021-06-14 08:09:31,713227,Y,
Card,2021-08-30 13:59:07,944808,Y,
Wallet,2021-07-23 08:58:34,433824,Y,
Card,2021-06-07 09:22:36,342730,N,CVV
Wallet,2021-03-06 18:14:31,729116,Y,
Wallet,2021-05-30 13:49:18,301376,Y,
Electronic,2021-07-23 15:31:46,722091,N,Gateway error
Electronic,2021-06-05 12:56:45,525107,N,Gateway error
Wallet,2021-03-20 19:19:34,315866,N,Insifficient funds
Electronic,2021-11-12 17:49:37,563738,N,Authentication error
Wallet,2021-06-21 14:01:06,147533,Y,
Wallet,2021-06-14 19:33:21,299963,N,Gateway error
Card,2021-04-24 10:01:43,939613,N,CVV
Wallet,2021-06-25 15:55:25,248801,Y,
Wallet,2021-09-19 16:09:40,193334,N,Authentication error
Electronic,2021-10-10 15:58:39,145958,Y,
Card,2021-09-04 15:00:18,66622,N,Gateway error
Card,2021-09-24 12:51:49,958071,N,CVV
Card,2021-06-20 09:32:09,953350,N,Insufficient funds
Card,2021-06-21 08:49:55,255930,Y,
Electronic,2021-06-06 18:13:43,656902,Y,
Card,2021-04-05 11:27:11,313400,Y,
Card,2021-08-02 13:24:11,331683,Y,
Electronic,2021-03-30 13:48:39,231471,Y,
Electronic,2021-06-20 08:12:51,159555,Y,
Wallet,2021-05-01 12:18:29,454530,Y,
Electronic,2021-04-10 09:58:44,899106,N,Authentication error
Card,2021-09-18 20:05:46,796035,N,Insufficient funds
Electronic,2021-08-30 10:25:34,874446,N,Authentication error
Wallet,2021-01-29 13:06:14,744317,N,Gateway error
Card,2021-11-20 20:00:22,145806,Y,
Card,2021-06-10 09:19:03,672704,N,Declined by merchant
Card,2021-11-11 17:31:49,387123,Y,
Card,2021-02-28 14:47:50,654818,N,Declined by merchant
Electronic,2021-08-02 13:55:44,118593,Y,
Card,2021-02-17 14:52:32,705096,N,Declined by merchant
Card,2021-07-11 18:43:38,955971,Y,
Electronic,2021-07-17 09:08:35,249175,N,Gateway error
Card,2021-04-20 15:32:52,14913,N,Declined by merchant
Electronic,2021-08-28 20:46:00,290481,N,Authentication error
Card,2021-06-27 15:45:51,201035,Y,
Wallet,2021-03-01 08:56:43,988839,Y,
Card,2021-12-30 16:57:33,943288,Y,
Wallet,2021-08-10 12:03:02,403937,Y,
Wallet,2021-02-11 18:23:37,649774,Y,
Wallet,2021-05-13 11:46:30,6014,Y,
Card,2021-06-26 19:23:14,904005,Y,
Electronic,2021-01-30 12:03:24,748555,N,Authentication error
Card,2021-04-25 11:20:14,325899,Y,
Card,2021-10-28 09:11:35,669322,N,Declined by merchant
Card,2021-05-07 19:36:16,205448,Y,
Electronic,2021-08-22 14:10:47,905101,Y,
Card,2021-08-06 15:54:14,525706,Y,
Electronic,2021-11-30 12:30:48,824745,N,Authentication error
Wallet,2021-11-05 08:28:48,190102,N,Authentication error
Wallet,2021-10-02 17:01:10,212462,N,Insifficient funds
Wallet,2021-01-20 10:35:40,176495,Y,
Wallet,2021-02-04 12:49:36,514832,Y,
Card,2021-11-17 18:08:14,60741,Y,
Wallet,2021-05-01 15:53:33,232758,N,Insifficient funds
Wallet,2021-01-21 16:10:04,362425,N,Gateway error
Electronic,2021-11-27 16:39:50,664348,Y,
Card,2021-03-25 20:56:32,499315,N,Gateway error
Card,2021-02-08 08:06:57,27057,N,Gateway error
Electronic,2021-10-12 10:10:17,648354,Y,
Card,2021-07-28 11:08:17,290793,N,Declined by merchant
Card,2021-11-03 19:36:46,318178,Y,
Wallet,2021-06-01 20:03:21,599597,Y,
Card,2021-02-03 15:14:57,427143,Y,
Electronic,2021-10-09 08:22:21,230899,N,Gateway error
Wallet,2021-11-13 20:38:11,508472,N,Insifficient funds
Wallet,2021-02-24 16:32:51,888509,Y,
Wallet,2021-10-24 18:42:39,522795,N,Authentication error
Electronic,2021-01-04 14:25:22,466277,N,Gateway error
Card,2021-12-26 09:10:08,114040,Y,
